_id,destination,title,shortDescription,description,images[0].url,images[0].public_id,duration,distance,location,category,bestTime,priceRange,difficultyLevel,icon,highlights[0],highlights[1],highlights[2],highlights[3],tips[0],tips[1],updatedAt,createdAt,__v
6a5bc96bfbc925e6fcc12f34,6a58d1c99cb1d3777c9a6a36,Tambdi Surla Temple Visit,Explore Goa's ancient Shiva temple surrounded by forests.,"Visit Tambdi Surla Temple, a 12th-century temple famous for Kadamba-Yadava architecture, stone carvings, and peaceful forest surroundings.",,,2 Hours,1 km,Tambdi Surla Temple,Religious,October to March,Free,Easy,temple,Ancient Temple,Stone Architecture,Forest Location,Spiritual Experience,Dress respectfully,Maintain temple cleanliness,,,
6a5bc96bfbc925e6fcc12f31,6a58d0e69cb1d3777c9a6a34,Cotigao Wildlife Photography,Capture Goa's rich forest biodiversity.,"Photograph forest landscapes, birds, butterflies, plants, and natural scenery inside Cotigao Wildlife Sanctuary.",,,3 Hours,3 km,Cotigao Sanctuary,Photography,October to March,Budget,Easy,camera,Wildlife Photography,Forest Views,Bird Species,Nature,Carry zoom lens,Maintain silence,,,
6a5bc96bfbc925e6fcc12f30,6a58d0e69cb1d3777c9a6a34,Cotigao Forest Nature Walk,Walk through peaceful tropical forests of Goa.,"Experience nature walks inside Cotigao Forest featuring tall trees, streams, birds, butterflies, and rich biodiversity.",,,3 Hours,5 km,Cotigao Forest Trails,Nature,October to March,Budget,Easy,trees,Forest Trails,Bird Watching,Flora,Peaceful Environment,Wear comfortable shoes,Avoid disturbing wildlife,,,
6a5bc96bfbc925e6fcc12f2f,6a58d0e69cb1d3777c9a6a34,Cotigao Wildlife Sanctuary Safari,Explore Goa's second-largest wildlife sanctuary.,"Discover Cotigao Wildlife Sanctuary with dense forests, wildlife habitats, observation towers, and peaceful natural surroundings.",,,4 Hours,10 km,Cotigao Wildlife Sanctuary,Wildlife,October to March,Budget,Moderate,paw,Forest Safari,Wildlife Spotting,Nature Trails,Observation Tower,Carry binoculars,Follow forest rules,,,
6a5bc96bfbc925e6fcc12f32,6a58d0e69cb1d3777c9a6a33,Galgibaga Beach Turtle Conservation,Visit a peaceful beach known for turtle conservation.,"Explore Galgibaga Beach, one of Goa's important olive ridley turtle nesting sites, known for clean sands and peaceful surroundings.",,,3 Hours,1 km,Galgibaga Beach,Wildlife,November to March,Free,Easy,paw,Turtle Nesting,Marine Conservation,Clean Beach,Nature,Do not disturb nesting areas,Follow conservation rules,,,
6a5bc96bfbc925e6fcc12f2e,6a58d09f9cb1d3777c9a6a32,Butterfly Beach Sunset Photography,Capture breathtaking sunset moments at Goa's hidden beach.,"Enjoy photography of golden sunsets, rocky shores, clear waters, butterflies, and untouched coastal landscapes at Butterfly Beach.",,,2 Hours,500 m,Butterfly Beach Shore,Photography,November to March,Free,Moderate,camera,Sunset Photography,Rocky Coast,Sea Views,Nature Photography,Carry camera protection,Visit before sunset,,,
6a5bca10fbc925e6fcc12f3d,6a58d1f49cb1d3777c9a6a3b,Dudhsagar Jeep Safari,Enjoy an exciting off-road journey through forests.,Experience a thrilling jeep safari through Bhagwan Mahavir Wildlife Sanctuary to reach Dudhsagar Falls.,,,5 Hours,13 km,Dudhsagar Route,Adventure,October to March,Moderate,Moderate,car,Off-road Adventure,Forest Drive,Waterfall Visit,Nature,Book authorized vehicles,Avoid rainy season risks,,,
6a5bca10fbc925e6fcc12f38,6a58d1de9cb1d3777c9a6a39,Mollem Nature Trek,Discover beautiful forest trails in Goa's wilderness.,"Trek through Mollem forests featuring waterfalls, streams, tropical plants, birds, and peaceful Western Ghats landscapes.",,,4 Hours,8 km,Mollem Forest Trails,Adventure,October to February,Moderate,Moderate,hiking,Forest Trekking,Water Streams,Wildlife,Mountain Nature,Wear trekking shoes,Carry enough water,,,
6a5bca10fbc925e6fcc12f3f,6a58d2509cb1d3777c9a6a3d,Shri Mangueshi Temple Visit,Explore one of Goa's most famous Hindu temples.,"Visit Shri Mangueshi Temple, known for beautiful architecture, spiritual importance, traditional ceremonies, and peaceful surroundings.",,,2 Hours,1 km,Mangueshi Temple,Temple,November to February,Free,Easy,temple,Temple Architecture,Spiritual Experience,Cultural Heritage,Peaceful Atmosphere,Dress respectfully,Maintain temple rules,,,
6a5bca10fbc925e6fcc12f39,6a58d1de9cb1d3777c9a6a39,Mollem Wildlife Photography,Capture Goa's rich biodiversity and landscapes.,"Enjoy wildlife photography inside Mollem National Park featuring birds, butterflies, plants, forests, and scenic Western Ghats views.",,,3 Hours,5 km,Mollem Forest Area,Photography,October to March,Budget,Easy,camera,Wildlife Photography,Bird Watching,Forest Views,Nature,Carry camera equipment,Avoid disturbing animals,,,
6a5bca10fbc925e6fcc12f3b,6a58d1de9cb1d3777c9a6a38,Bhagwan Mahavir Forest Trek,Experience adventure through Western Ghats forests.,"Walk through forest trails surrounded by greenery, streams, wildlife habitats, and beautiful mountain landscapes.",,,4 Hours,7 km,Sanctuary Trails,Adventure,October to February,Moderate,Moderate,hiking,Forest Trek,Nature Exploration,Wildlife,Scenic Views,Wear proper shoes,Avoid monsoon trekking,,,
6a5bca10fbc925e6fcc12f3a,6a58d1de9cb1d3777c9a6a38,Bhagwan Mahavir Wildlife Sanctuary Visit,Explore Goa's oldest wildlife sanctuary.,"Discover Bhagwan Mahavir Wildlife Sanctuary with rich forests, wildlife, waterfalls, trekking routes, and diverse flora and fauna.",,,5 Hours,12 km,Bhagwan Mahavir Wildlife Sanctuary,Wildlife,October to March,Moderate,Moderate,paw,Wildlife Habitat,Forest Ecosystem,Bird Watching,Nature Trails,Use local guides,Carry binoculars,,,
6a5bca10fbc925e6fcc12f37,6a58d1de9cb1d3777c9a6a39,Mollem National Park Safari,Explore Goa's protected tropical forest ecosystem.,"Experience Mollem National Park with dense forests, wildlife habitats, waterfalls, trekking trails, and the natural beauty of the Western Ghats.",,,5 Hours,15 km,Mollem National Park,National Park,October to March,Moderate,Moderate,trees,Forest Safari,Western Ghats,Wildlife Spotting,Nature Trails,Carry binoculars,Follow forest guidelines,,,
6a5bca10fbc925e6fcc12f3c,6a58d1f49cb1d3777c9a6a3b,Dudhsagar Waterfalls Visit,Experience one of India's most spectacular waterfalls.,"Visit Dudhsagar Waterfalls, a majestic four-tier waterfall located in the Western Ghats, surrounded by forests and scenic landscapes.",,,6 Hours,15 km,Dudhsagar Falls,Waterfall,October to February,Moderate,Moderate,waterfall,Massive Waterfall,Forest Landscape,Jeep Safari,Photography,Follow safety instructions,Carry extra clothes,,,
6a5bca10fbc925e6fcc12f3e,6a58d1f49cb1d3777c9a6a3b,Dudhsagar Waterfall Photography,Capture the beauty of Goa's iconic waterfall.,"Photograph the powerful waterfall, railway bridge, forests, streams, and dramatic Western Ghats scenery.",,,2 Hours,500 m,Dudhsagar Falls Viewpoint,Photography,October to February,Free,Moderate,camera,Waterfall Views,Railway Bridge,Nature Photography,Landscape,Protect camera from water,Carry waterproof cover,,,
6a5bca4efbc925e6fcc12f45,6a58d2f69cb1d3777c9a6a41,Basilica of Bom Jesus Heritage Tour,Explore Goa's world-famous UNESCO heritage church.,"Visit Basilica of Bom Jesus, one of Goa's most important historical churches, famous for Baroque architecture and religious significance.",,,2 Hours,1 km,Old Goa,Heritage,November to February,Free,Easy,church,UNESCO Heritage Site,Baroque Architecture,History,Culture,Maintain silence,Respect religious place,,,
6a5bca4efbc925e6fcc12f47,6a58d3139cb1d3777c9a6a43,Se Cathedral Heritage Visit,Explore one of Asia's largest churches.,"Visit Se Cathedral in Old Goa, a magnificent Portuguese-era church known for grand architecture, history, and cultural importance.",,,2 Hours,500 m,Old Goa,Heritage,November to February,Free,Easy,church,Portuguese Architecture,Historic Church,Cultural Heritage,Old Goa,Dress appropriately,Maintain peaceful environment,,,
6a5bca4efbc925e6fcc12f41,6a58d2509cb1d3777c9a6a3d,Shri Mangueshi Temple Architecture Tour,Explore the artistic beauty of Goa's historic temple.,"Discover the beautiful architecture of Shri Mangueshi Temple featuring traditional Goan design, lamp towers, carvings, and cultural heritage.",,,1 Hour,500 m,Mangueshi Temple Complex,Heritage,November to February,Free,Easy,landmark,Traditional Architecture,Cultural Heritage,Temple Design,Photography,Avoid photography restrictions,Maintain silence,,,
6a5bca4efbc925e6fcc12f42,6a58d2509cb1d3777c9a6a3d,Shri Mangueshi Spiritual Experience,Experience peace and devotion at this famous temple.,Spend peaceful moments attending prayers and exploring the spiritual atmosphere of one of Goa's most respected temples.,,,2 Hours,1 km,Mangueshi Village,Religious,Throughout Year,Free,Easy,pray,Prayer Experience,Spiritual Atmosphere,Cultural Tradition,Peace,Wear appropriate clothes,Respect devotees,,,
6a5bca4efbc925e6fcc12f46,6a58d2f69cb1d3777c9a6a41,Basilica of Bom Jesus Architecture Walk,Discover the artistic beauty of Portuguese architecture.,"Explore the detailed interiors, historic artwork, ancient structures, and architectural beauty of this famous Old Goa monument.",,,1 Hour,500 m,Basilica Complex,Architecture,November to March,Free,Easy,landmark,Portuguese Design,Historic Art,Ancient Structure,Photography,Visit early morning,Avoid crowded hours,,,
6a5bca4efbc925e6fcc12f43,6a58d2c49cb1d3777c9a6a3f,Shri Shantadurga Temple Visit,Explore Goa's famous goddess temple.,"Visit Shri Shantadurga Temple, a beautiful temple dedicated to Goddess Shantadurga known for peaceful surroundings and traditional architecture.",,,2 Hours,1 km,Shantadurga Temple,Religious,November to February,Free,Easy,temple,Temple Architecture,Spiritual Experience,Cultural Heritage,Peaceful Environment,Follow temple rules,Dress modestly,,,
6a5bca4efbc925e6fcc12f48,6a58d3139cb1d3777c9a6a43,Se Cathedral Photography Experience,Capture the magnificent architecture of Old Goa.,"Photograph the grand structure, interiors, historic details, and beautiful surroundings of Se Cathedral.",,,1 Hour,500 m,Se Cathedral Complex,Photography,Morning,Free,Easy,camera,Architecture Photography,Historic Details,Cultural Site,Old Goa Views,Check photography rules,Carry camera,,,
6a5bca4efbc925e6fcc12f44,6a58d2c49cb1d3777c9a6a3f,Shri Shantadurga Temple Photography,Capture beautiful Goan temple architecture.,"Explore and photograph the traditional Goan architecture, decorated interiors, surroundings, and cultural elements of the temple.",,,1 Hour,500 m,Temple Complex,Heritage,Morning,Free,Easy,camera,Architecture,Cultural Beauty,Traditional Design,Photography,Check photography permission,Avoid disturbance,,,
6a5bcac0fbc925e6fcc12f4b,6a58da659cb1d3777c9a6a45,Ganga Aarti at Triveni Ghat,Witness the spiritual evening ceremony on the banks of the sacred Ganga River.,The Ganga Aarti at Triveni Ghat is a peaceful spiritual experience where hundreds of lamps illuminate the river while priests perform traditional rituals with devotional chants. Visitors can feel the deep cultural and religious atmosphere of Rishikesh.,,,1-2 Hours,2 km from Rishikesh Bus Stand,"Triveni Ghat, Rishikesh, Uttarakhand",Religious,"Throughout the year, evening hours",Free,Easy,flame,Traditional Ganga Aarti ceremony,Peaceful riverside atmosphere,Spiritual photography opportunities,,Reach early to get a good viewing spot,Respect local religious traditions,,,
6a5bcac0fbc925e6fcc12f51,6a58e1e29cb1d3777c9a6a48,Wildlife and Bird Watching in Valley of Flowers,Discover rare Himalayan flora and wildlife while exploring the national park.,"The Valley of Flowers National Park offers excellent opportunities for nature lovers and photographers to observe Himalayan biodiversity. Visitors may spot rare birds, butterflies, and mountain animals while exploring the scenic trails.",,,4-6 Hours,Several trails inside the park,"Valley of Flowers National Park, Chamoli",Wildlife,July to September,Budget,Moderate,bird,Himalayan biodiversity,Rare flower species,Nature photography opportunities,,Do not disturb wildlife,Carry binoculars for bird watching,,,
6a5bcac0fbc925e6fcc12f52,6a58e1e29cb1d3777c9a6a48,Photography Walk Through Alpine Meadows,"Capture stunning landscapes, flowers, rivers, and Himalayan views.","Photography enthusiasts can explore the valley trails to capture breathtaking views of colorful meadows, mountain peaks, streams, and unique Himalayan landscapes. The changing light throughout the day creates amazing photography opportunities.",,,3-5 Hours,Inside Valley trails,Valley of Flowers National Park,Photography,Early morning and evening during July-September,Budget,Easy,camera,Beautiful Himalayan landscapes,Colorful flower fields,Perfect nature photography spots,,Carry extra batteries for cameras,Avoid damaging plants while taking photos,,,
6a5bcac0fbc925e6fcc12f4d,6a58da659cb1d3777c9a6a46,Auli Cable Car Himalayan View,Enjoy breathtaking Himalayan views from one of India's highest cable car rides.,"The Auli Cable Car journey offers spectacular views of snow-covered Himalayan peaks, including Nanda Devi and surrounding mountains. This scenic ride connects Joshimath and Auli while providing an unforgettable mountain experience.",,,1 Hour,16 km from Joshimath,"Auli Ropeway, Chamoli, Uttarakhand",Nature,December to March,Moderate,Easy,mountain,Panoramic Himalayan mountain views,One of Asia's highest ropeways,Snow-covered landscapes,,Carry warm clothes during winter,Check ropeway availability before visiting,,,
6a5bcac0fbc925e6fcc12f4e,6a58da659cb1d3777c9a6a46,Auli Skiing Adventure,Experience thrilling skiing on the snowy slopes of Auli.,"Auli is one of India's premier skiing destinations, offering perfect slopes surrounded by Himalayan peaks. Beginners and experienced skiers can enjoy professional training and exciting snow adventures during winter months.",,,3-6 Hours,3 km from Auli main area,"Auli Ski Resort Area, Chamoli",Adventure,January to March,Moderate,Moderate,snowflake,Snow skiing experience,Beautiful Himalayan backdrop,Professional ski training,,Wear proper winter gear,Beginners should take instructor guidance,,,
6a5bcac0fbc925e6fcc12f4f,6a58da659cb1d3777c9a6a46,Gorson Bugyal Trek from Auli,Explore lush alpine meadows and stunning mountain landscapes on a Himalayan trek.,"The Gorson Bugyal trek from Auli takes travelers through beautiful high-altitude grasslands surrounded by Himalayan peaks. The trail offers breathtaking views, fresh mountain air, and excellent opportunities for nature photography.",,,5-6 Hours,4 km Trek,"Gorson Bugyal, Near Auli, Chamoli",Adventure,April to June and September to November,Budget,Moderate,trekking,High altitude alpine meadow,Views of Himalayan peaks,Beautiful trekking route,,Carry water and snacks,Wear comfortable trekking shoes,,,
6a5bcac0fbc925e6fcc12f50,6a58e1e29cb1d3777c9a6a48,Valley of Flowers Trek Experience,Walk through a UNESCO World Heritage alpine valley filled with colorful Himalayan flowers.,"The Valley of Flowers trek is a magical Himalayan journey featuring rare flowers, breathtaking landscapes, waterfalls, and snow-covered mountain views. The valley becomes a paradise during monsoon when thousands of blooming flowers create a vibrant natural canvas.",,,5-7 Days,17 km Trek from Govindghat,"Valley of Flowers National Park, Chamoli",Nature,July to September,Moderate,Moderate,flower,UNESCO World Heritage Site,Rare Himalayan flowers,Spectacular mountain scenery,,Carry rain protection during monsoon,Obtain required trekking permits,,,
6a5bcac0fbc925e6fcc12f4a,6a58da659cb1d3777c9a6a45,River Rafting Adventure in Ganga,Experience thrilling white water rafting through the powerful currents of the holy Ganga River.,"The Ganga River rafting experience in Rishikesh is one of India's most popular adventure activities. Travelers can enjoy exciting rapids while passing through beautiful Himalayan landscapes, rocky cliffs, and forest-covered riverbanks. Professional instructors ensure a safe and memorable adventure.",,,3-4 Hours,12 km from Rishikesh city,"Shivpuri, Rishikesh, Uttarakhand",Adventure,September to June,Moderate,Moderate,waves,Grade II and III river rapids,Beautiful Himalayan river scenery,Professional rafting guides,,Carry quick-dry clothes and water shoes,Avoid rafting during heavy monsoon season,,,
6a5bcac0fbc925e6fcc12f4c,6a58da659cb1d3777c9a6a45,Yoga and Meditation Retreat Experience,Relax your mind and body with authentic yoga and meditation sessions in the Yoga Capital of the World.,"Rishikesh offers a unique wellness experience with traditional yoga practices, meditation techniques, and peaceful riverside retreats. Visitors can join expert-led sessions surrounded by Himalayan landscapes and spiritual energy.",,,2-5 Hours,1-5 km from city center,"Laxman Jhula and Tapovan Area, Rishikesh",Nature,October to March,Budget,Easy,heart,Traditional yoga practices,Meditation near the Ganga River,Peaceful Himalayan environment,,Wear comfortable clothing,Book certified yoga centers in advance,,,
6a5bcadbfbc925e6fcc12f54,6a58e1e29cb1d3777c9a6a48,Hemkund Sahib Spiritual Journey,Experience a peaceful pilgrimage to the sacred high-altitude Sikh shrine surrounded by Himalayan peaks.,"The journey to Hemkund Sahib from the Valley of Flowers region offers a unique combination of spirituality and Himalayan adventure. Located beside a crystal-clear glacial lake, the gurudwara provides a peaceful atmosphere surrounded by seven snow-covered mountain peaks.",,,1 Day,6 km Trek from Ghangaria,"Hemkund Sahib, Chamoli, Uttarakhand",Religious,May to October,Budget,Hard,temple,High altitude Sikh pilgrimage site,Beautiful glacial lake views,Peaceful Himalayan surroundings,,Prepare physically for high altitude trekking,Carry warm clothes even in summer,,,
